,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
222,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,product_mng_SALES,0_SALARY
223,Very_high_sat,Very_high_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,IT_SALES,0_SALARY
224,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,accounting_SALES,0_SALARY
225,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,accounting_SALES,0_SALARY
226,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,hr_SALES,0_SALARY
227,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,hr_SALES,0_SALARY
228,Very_high_sat,Very_high_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,hr_SALES,0_SALARY
229,High_sat,Very_high_grade,5_NP,"[226,247]_H",6_T,0_ACC,1_L,0_PR,marketing_SALES,0_SALARY
230,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,marketing_SALES,0_SALARY
231,Very_high_sat,Very_high_grade,5_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
232,Very_low_sat,High_grade,6_NP,"[226,247]_H",4_T,0_ACC,1_L,0_PR,accounting_SALES,0_SALARY
233,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
234,Medium_sat,Medium_grade,4_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
235,Very_high_sat,High_grade,4_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,management_SALES,0_SALARY
236,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,marketing_SALES,0_SALARY
237,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,marketing_SALES,0_SALARY
238,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,marketing_SALES,0_SALARY
239,Very_low_sat,Very_high_grade,7_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
240,Very_low_sat,High_grade,7_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
241,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
242,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
243,Low_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
244,Very_high_sat,High_grade,5_NP,"[270,289]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
245,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
246,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
247,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
248,Very_high_sat,Very_high_grade,4_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
249,Very_low_sat,High_grade,6_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
250,High_sat,High_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
251,High_sat,Very_high_grade,5_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
252,Very_low_sat,Medium_grade,7_NP,"[183,225]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
253,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
254,Medium_sat,Very_high_grade,2_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
255,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,1_SALARY
256,Very_low_sat,High_grade,6_NP,"[248,269]_H",4_T,1_ACC,1_L,0_PR,sales_SALES,1_SALARY
257,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,1_SALARY
258,Very_high_sat,High_grade,5_NP,"[226,247]_H",5_T,1_ACC,1_L,0_PR,accounting_SALES,1_SALARY
259,Very_low_sat,High_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,accounting_SALES,1_SALARY
260,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,accounting_SALES,1_SALARY
261,Very_high_sat,Very_high_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
262,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
263,Very_low_sat,High_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
264,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
265,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
266,Very_low_sat,Very_high_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
267,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,2_SALARY
268,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
269,Low_sat,High_grade,6_NP,"[119,140]_H",6_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
270,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
271,Very_low_sat,High_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
272,Very_high_sat,Very_high_grade,5_NP,"[270,289]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
273,Very_low_sat,Very_high_grade,6_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
274,Very_low_sat,Very_high_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
275,Very_high_sat,Very_high_grade,5_NP,"[226,247]_H",6_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
276,Very_low_sat,Very_high_grade,6_NP,"[248,269]_H",4_T,1_ACC,1_L,0_PR,support_SALES,0_SALARY
277,High_sat,High_grade,5_NP,"[226,247]_H",6_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
278,Very_low_sat,High_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
279,Very_high_sat,High_grade,4_NP,"[226,247]_H",4_T,1_ACC,1_L,0_PR,support_SALES,0_SALARY
280,Very_low_sat,Very_high_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
281,Low_sat,Medium_grade,3_NP,"[290,311]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
282,Very_high_sat,Very_high_grade,5_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
283,Very_low_sat,Very_high_grade,6_NP,"[270,289]_H",4_T,1_ACC,1_L,0_PR,support_SALES,0_SALARY
284,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
285,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
286,Very_low_sat,High_grade,6_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
287,Very_low_sat,High_grade,6_NP,"[290,311]_H",4_T,0_ACC,1_L,1_PR,technical_SALES,0_SALARY
288,Very_high_sat,Very_high_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
289,Low_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
290,Low_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,management_SALES,0_SALARY
291,Very_high_sat,High_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,IT_SALES,0_SALARY
292,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,IT_SALES,0_SALARY
293,Very_low_sat,Very_high_grade,6_NP,"[290,311]_H",4_T,1_ACC,1_L,0_PR,IT_SALES,0_SALARY
294,Very_low_sat,Very_high_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,IT_SALES,1_SALARY
295,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,IT_SALES,1_SALARY
296,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,product_mng_SALES,1_SALARY
297,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,product_mng_SALES,1_SALARY
298,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,product_mng_SALES,1_SALARY
299,High_sat,High_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,product_mng_SALES,1_SALARY
300,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,IT_SALES,1_SALARY
301,Very_low_sat,Very_high_grade,3_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,RandD_SALES,1_SALARY
302,Very_low_sat,High_grade,7_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,RandD_SALES,1_SALARY
303,Low_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,RandD_SALES,1_SALARY
304,Very_high_sat,High_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,RandD_SALES,1_SALARY
305,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,RandD_SALES,1_SALARY
306,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,marketing_SALES,2_SALARY
307,Very_low_sat,High_grade,5_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
308,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,accounting_SALES,1_SALARY
309,Very_low_sat,Very_high_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,support_SALES,1_SALARY
310,Very_low_sat,Very_high_grade,7_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
311,Very_low_sat,Very_high_grade,7_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,management_SALES,1_SALARY
312,Low_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,marketing_SALES,0_SALARY
313,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,marketing_SALES,0_SALARY
314,Very_low_sat,High_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,marketing_SALES,0_SALARY
315,High_sat,High_grade,4_NP,"[226,247]_H",6_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
316,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
317,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
318,Very_low_sat,Very_high_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
319,Low_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
320,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,1_ACC,1_L,0_PR,sales_SALES,0_SALARY
321,Very_high_sat,High_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
322,Medium_sat,Low_grade,2_NP,"[248,269]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
323,Very_low_sat,Very_high_grade,7_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
324,Low_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
325,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
326,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
327,Very_high_sat,Very_high_grade,5_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
328,Very_low_sat,High_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
329,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
330,Low_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
331,Very_low_sat,High_grade,7_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
332,Very_low_sat,Very_high_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
333,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,1_SALARY
334,Very_low_sat,High_grade,6_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,accounting_SALES,1_SALARY
335,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,accounting_SALES,1_SALARY
336,High_sat,High_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,accounting_SALES,1_SALARY
337,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
338,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
339,Very_low_sat,Very_high_grade,6_NP,"[226,247]_H",4_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
340,Very_low_sat,High_grade,7_NP,"[290,311]_H",5_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
341,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
342,Very_high_sat,Very_high_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
343,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
344,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
345,Very_low_sat,High_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,2_SALARY
346,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
347,Very_low_sat,High_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
348,Very_low_sat,High_grade,7_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
349,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
350,Very_low_sat,High_grade,6_NP,"[290,311]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
351,Medium_sat,Very_high_grade,3_NP,"[183,225]_H",6_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
352,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
353,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
354,Low_sat,High_grade,6_NP,"[183,225]_H",5_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
355,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
356,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
357,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
358,Low_sat,Medium_grade,6_NP,"[119,140]_H",5_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
359,Very_low_sat,Very_high_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
360,Very_low_sat,High_grade,6_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
361,High_sat,Very_high_grade,4_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
362,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
363,High_sat,Very_high_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
364,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,1_ACC,1_L,0_PR,technical_SALES,0_SALARY
365,Very_high_sat,High_grade,4_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
366,Very_low_sat,High_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,management_SALES,0_SALARY
367,Low_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,IT_SALES,0_SALARY
368,Very_high_sat,High_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,IT_SALES,0_SALARY
369,Very_low_sat,High_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,IT_SALES,0_SALARY
370,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,IT_SALES,0_SALARY
371,Low_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,IT_SALES,0_SALARY
372,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,product_mng_SALES,1_SALARY
373,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,product_mng_SALES,1_SALARY
374,Very_high_sat,High_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,product_mng_SALES,1_SALARY
375,High_sat,Very_high_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,product_mng_SALES,1_SALARY
376,Medium_sat,High_grade,4_NP,"[290,311]_H",2_T,0_ACC,1_L,0_PR,IT_SALES,1_SALARY
377,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,accounting_SALES,1_SALARY
378,Low_sat,Medium_grade,4_NP,"[226,247]_H",2_T,0_ACC,1_L,0_PR,accounting_SALES,1_SALARY
379,High_sat,Very_high_grade,4_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
380,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
381,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
382,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,marketing_SALES,1_SALARY
383,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,1_SALARY
384,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,accounting_SALES,2_SALARY
385,High_sat,Very_high_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
386,Very_low_sat,Very_high_grade,6_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
387,Very_low_sat,Very_high_grade,6_NP,"[226,247]_H",4_T,0_ACC,1_L,0_PR,management_SALES,1_SALARY
388,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,marketing_SALES,1_SALARY
389,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,1_ACC,1_L,0_PR,marketing_SALES,1_SALARY
390,High_sat,Very_high_grade,4_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,marketing_SALES,0_SALARY
391,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
392,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
393,Very_low_sat,Very_high_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
394,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
395,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
396,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
397,Very_low_sat,High_grade,6_NP,"[290,311]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
398,Very_high_sat,High_grade,4_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
399,Very_low_sat,High_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
400,Very_high_sat,Very_high_grade,5_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
401,High_sat,Very_high_grade,4_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
402,High_sat,Very_high_grade,5_NP,"[270,289]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
403,Very_high_sat,Very_high_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
404,High_sat,High_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
405,Medium_sat,Low_grade,4_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
406,High_sat,Very_high_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
407,Very_low_sat,Very_high_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
408,Very_high_sat,Very_high_grade,4_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
409,Very_high_sat,Very_high_grade,4_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
410,Low_sat,Low_grade,6_NP,"[183,225]_H",4_T,0_ACC,1_L,0_PR,accounting_SALES,0_SALARY
411,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,accounting_SALES,1_SALARY
412,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,accounting_SALES,1_SALARY
413,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
414,Very_high_sat,Very_high_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
415,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
416,Very_high_sat,Very_high_grade,4_NP,"[226,247]_H",6_T,0_ACC,1_L,0_PR,hr_SALES,1_SALARY
417,Very_low_sat,Very_high_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
418,Medium_sat,Medium_grade,3_NP,"[183,225]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
419,Very_high_sat,High_grade,4_NP,"[183,225]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
420,Very_low_sat,Very_high_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
421,Very_low_sat,Very_high_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
422,Very_high_sat,Very_high_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
423,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,2_SALARY
424,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
425,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
426,High_sat,Very_high_grade,4_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
427,Medium_sat,Medium_grade,3_NP,"[162,182]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,1_SALARY
428,Low_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,support_SALES,1_SALARY
429,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,1_ACC,1_L,0_PR,support_SALES,0_SALARY
430,Very_high_sat,Medium_grade,5_NP,"[183,225]_H",6_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
431,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
432,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
433,Very_high_sat,High_grade,4_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
434,Very_low_sat,High_grade,6_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
435,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
436,Very_low_sat,High_grade,6_NP,"[248,269]_H",4_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
437,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
438,High_sat,Very_high_grade,4_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,support_SALES,0_SALARY
439,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
440,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
441,Low_sat,High_grade,2_NP,"[140,161]_H",4_T,0_ACC,1_L,0_PR,technical_SALES,0_SALARY
442,High_sat,Very_high_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,management_SALES,0_SALARY
443,Very_high_sat,Very_high_grade,5_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,IT_SALES,0_SALARY
